CustomerID,recency,frequency,monetary,R,F,M,RFM_Score,Segment
15198.0,91,2,193.64,2,3,1,231,At Risk
15199.0,58,4,1268.7,3,4,4,344,Loyal Customers
15201.0,86,5,1236.54,2,4,4,244,At Risk
15203.0,25,6,1827.8,4,5,4,454,Champions
15205.0,84,2,653.24,2,3,3,233,At Risk
15206.0,9,4,420.3,5,4,2,542,Loyal Customers
15208.0,0,4,804.72,5,4,3,543,Loyal Customers
15210.0,224,1,331.18,1,1,2,112,Hibernating
15211.0,59,1,511.34,3,1,3,313,Others
15212.0,240,1,101.8,1,1,1,111,Hibernating
15213.0,318,2,328.35,1,3,2,132,At Risk
15214.0,1,8,1661.44,5,5,4,554,Champions
15215.0,46,3,734.94,3,4,3,343,Loyal Customers
15216.0,87,1,96.6,2,1,1,211,Hibernating
15218.0,10,11,5756.89,5,5,5,555,Champions
15219.0,175,1,305.75,1,1,2,112,Hibernating
15220.0,51,6,1778.96,3,5,4,354,Loyal Customers
15222.0,318,1,585.0,1,1,3,113,Hibernating
15223.0,225,2,755.75,1,3,3,133,At Risk
15225.0,233,1,409.4,1,1,2,112,Hibernating
15226.0,310,1,154.41,1,1,1,111,Hibernating
15227.0,36,5,1219.4,3,4,4,344,Loyal Customers
15228.0,65,4,3386.71,3,4,5,345,Loyal Customers
15230.0,238,2,429.6,1,3,2,132,At Risk
15232.0,112,2,612.06,2,3,3,233,At Risk
15234.0,276,1,197.0,1,1,1,111,Hibernating
15235.0,217,9,1552.87,1,5,4,154,At Risk
15236.0,298,1,321.05,1,1,2,112,Hibernating
15237.0,1,4,1412.32,5,4,4,544,Champions
15238.0,28,3,1071.99,4,4,4,444,Champions
15239.0,9,2,780.59,5,3,3,533,Loyal Customers
15240.0,44,5,1706.57,3,4,4,344,Loyal Customers
15241.0,66,8,1756.44,3,5,4,354,Loyal Customers
15243.0,73,1,316.68,2,1,2,212,Hibernating
15244.0,64,2,631.57,3,3,3,333,Loyal Customers
15245.0,133,3,2515.84,2,4,5,245,At Risk
15246.0,237,1,328.15,1,1,2,112,Hibernating
15247.0,121,1,356.0,2,1,2,212,Hibernating
15249.0,31,13,6688.46,3,5,5,355,Loyal Customers
15251.0,8,11,10484.99,5,5,5,555,Champions
15252.0,35,2,740.78,3,3,3,333,Loyal Customers
15253.0,15,5,918.2,4,4,4,444,Champions
15254.0,126,1,300.36,2,1,2,212,Hibernating
15255.0,66,1,890.85,3,1,3,313,Others
15256.0,148,1,98.45,2,1,1,211,Hibernating
15257.0,282,1,317.15,1,1,2,112,Hibernating
15258.0,168,2,623.16,1,3,3,133,At Risk
15260.0,99,5,1390.27,2,4,4,244,At Risk
15261.0,134,1,254.82,2,1,2,212,Hibernating
15262.0,323,1,178.95,1,1,1,111,Hibernating
15263.0,106,1,156.51,2,1,1,211,Hibernating
15264.0,63,1,393.74,3,1,2,312,Others
15265.0,150,2,1506.12,2,3,4,234,At Risk
15266.0,337,1,119.3,1,1,1,111,Hibernating
15267.0,21,5,1717.36,4,4,4,444,Champions
15269.0,23,1,408.8,4,1,2,412,Potential Loyalist
15270.0,15,7,2379.49,4,5,5,455,Champions
15271.0,6,14,2381.59,5,5,5,555,Champions
15272.0,56,2,721.94,3,3,3,333,Loyal Customers
15274.0,3,2,716.57,5,3,3,533,Loyal Customers
15275.0,37,1,615.14,3,1,3,313,Others
15276.0,65,1,128.63,3,1,1,311,Others
15277.0,46,1,255.9,3,1,2,312,Others
15280.0,171,1,113.12,1,1,1,111,Hibernating
15281.0,58,9,2332.15,3,5,5,355,Loyal Customers
15286.0,49,1,240.55,3,1,1,311,Others
15287.0,21,2,486.69,4,3,3,433,Loyal Customers
15288.0,42,4,2140.87,3,4,5,345,Loyal Customers
15289.0,28,3,939.78,4,4,4,444,Champions
15290.0,4,17,7723.62,5,5,5,555,Champions
15291.0,25,13,4019.4,4,5,5,455,Champions
15292.0,200,1,178.39,1,1,1,111,Hibernating
15296.0,50,6,3672.86,3,5,5,355,Loyal Customers
15297.0,9,3,641.94,5,4,3,543,Loyal Customers
15298.0,1,11,4402.3,5,5,5,555,Champions
15299.0,66,4,2672.0,3,4,5,345,Loyal Customers
15300.0,63,1,496.44,3,1,3,313,Others
15301.0,50,11,4376.58,3,5,5,355,Loyal Customers
15303.0,289,1,574.02,1,1,3,113,Hibernating
15304.0,60,7,571.25,3,5,3,353,Loyal Customers
15306.0,63,3,1174.35,3,4,4,344,Loyal Customers
15307.0,95,1,205.3,2,1,1,211,Hibernating
15308.0,273,1,310.47,1,1,2,112,Hibernating
15311.0,0,82,57972.74,5,5,5,555,Champions
15312.0,74,3,635.11,2,4,3,243,At Risk
15313.0,109,1,52.0,2,1,1,211,Hibernating
15314.0,198,1,327.97,1,1,2,112,Hibernating
15315.0,63,2,570.5,3,3,3,333,Loyal Customers
15316.0,326,1,165.0,1,1,1,111,Hibernating
15318.0,3,1,312.62,5,1,2,512,Potential Loyalist
15319.0,283,1,204.5,1,1,1,111,Hibernating
15320.0,43,1,267.13,3,1,2,312,Others
15321.0,70,3,2748.31,2,4,5,245,At Risk
15322.0,85,1,679.68,2,1,3,213,Hibernating
15325.0,103,1,161.74,2,1,1,211,Hibernating
15326.0,333,1,311.71,1,1,2,112,Hibernating
15327.0,52,1,208.75,3,1,1,311,Others
15329.0,38,3,1049.7,3,4,4,344,Loyal Customers
15330.0,31,2,714.96,3,3,3,333,Loyal Customers
15333.0,207,1,1028.56,1,1,4,114,Hibernating
15334.0,156,3,350.82,2,4,2,242,At Risk
15335.0,53,1,170.22,3,1,1,311,Others
15339.0,65,2,574.07,3,3,3,333,Loyal Customers
15341.0,80,1,2020.52,2,1,5,215,Hibernating
15342.0,129,1,406.09,2,1,2,212,Hibernating
15343.0,86,1,364.5,2,1,2,212,Hibernating
15344.0,0,3,563.94,5,4,3,543,Loyal Customers
15345.0,45,1,393.54,3,1,2,312,Others
15346.0,332,1,252.42,1,1,2,112,Hibernating
15348.0,71,1,158.04,2,1,1,211,Hibernating
15349.0,157,2,463.91,2,3,2,232,At Risk
15351.0,11,6,1659.99,5,5,4,554,Champions
15353.0,254,1,458.47,1,1,2,112,Hibernating
15355.0,28,2,277.05,4,3,2,432,Loyal Customers
15356.0,30,8,2379.11,4,5,5,455,Champions
15358.0,4,20,7722.65,5,5,5,555,Champions
15360.0,39,1,427.93,3,1,2,312,Others
15364.0,95,2,913.19,2,3,3,233,At Risk
15365.0,25,7,2314.32,4,5,5,455,Champions
15366.0,74,1,496.97,2,1,3,213,Hibernating
15367.0,56,4,1877.59,3,4,4,344,Loyal Customers
15368.0,20,1,446.94,4,1,2,412,Potential Loyalist
15370.0,40,7,2386.05,3,5,5,355,Loyal Customers
15372.0,136,1,2007.4,2,1,5,215,Hibernating
15373.0,7,10,1878.81,5,5,4,554,Champions
15374.0,128,1,168.0,2,1,1,211,Hibernating
15376.0,39,3,1221.56,3,4,4,344,Loyal Customers
15379.0,168,6,2211.83,1,5,5,155,At Risk
15380.0,8,4,1460.16,5,4,4,544,Champions
15381.0,213,2,596.85,1,3,3,133,At Risk
15382.0,14,6,5955.71,4,5,5,455,Champions
15384.0,169,1,338.84,1,1,2,112,Hibernating
15385.0,39,1,316.88,3,1,2,312,Others
15386.0,185,1,394.14,1,1,2,112,Hibernating
15388.0,269,1,140.54,1,1,1,111,Hibernating
15389.0,171,1,500.0,1,1,3,113,Hibernating
15392.0,4,3,1196.55,5,4,4,544,Champions
15393.0,15,2,231.86,4,3,1,431,Loyal Customers
15394.0,9,3,1595.88,5,4,4,544,Champions
15395.0,325,1,107.45,1,1,1,111,Hibernating
15396.0,112,1,288.18,2,1,2,212,Hibernating
15397.0,289,1,94.0,1,1,1,111,Hibernating
15398.0,15,2,1345.53,4,3,4,434,Loyal Customers
15399.0,0,3,815.77,5,4,3,543,Loyal Customers
15400.0,91,5,716.2,2,4,3,243,At Risk
15402.0,148,2,626.77,2,3,3,233,At Risk
15405.0,188,1,349.1,1,1,2,112,Hibernating
15406.0,30,2,510.71,4,3,3,433,Loyal Customers
15407.0,33,4,1046.74,3,4,4,344,Loyal Customers
15408.0,263,1,267.18,1,1,2,112,Hibernating
15410.0,83,8,3450.84,2,5,5,255,At Risk
15411.0,25,4,1348.93,4,4,4,444,Champions
15412.0,170,1,190.53,1,1,1,111,Hibernating
15414.0,9,3,774.9,5,4,3,543,Loyal Customers
15415.0,312,1,559.61,1,1,3,113,Hibernating
15416.0,64,4,3984.32,3,4,5,345,Loyal Customers
15417.0,84,1,508.8,2,1,3,213,Hibernating
15419.0,24,1,135.86,4,1,1,411,Potential Loyalist
15421.0,58,4,950.36,3,4,4,344,Loyal Customers
15422.0,322,2,97.7,1,3,1,131,At Risk
15423.0,37,1,43.5,3,1,1,311,Others
15424.0,253,2,383.34,1,3,2,132,At Risk
15426.0,18,4,1021.5,4,4,4,444,Champions
15427.0,32,3,1430.54,3,4,4,344,Loyal Customers
15428.0,14,1,93.78,4,1,1,411,Potential Loyalist
15429.0,26,2,397.35,4,3,2,432,Loyal Customers
15432.0,22,1,171.19,4,1,1,411,Potential Loyalist
15433.0,213,2,533.3,1,3,3,133,At Risk
15434.0,7,5,1041.48,5,4,4,544,Champions
15435.0,21,1,149.29,4,1,1,411,Potential Loyalist
15436.0,11,3,1067.75,5,4,4,544,Champions
15437.0,261,1,200.16,1,1,1,111,Hibernating
15438.0,130,1,156.58,2,1,1,211,Hibernating
15440.0,54,3,383.68,3,4,2,342,Loyal Customers
15442.0,248,1,594.0,1,1,3,113,Hibernating
15443.0,1,7,3213.59,5,5,5,555,Champions
15444.0,8,2,1411.21,5,3,4,534,Loyal Customers
15445.0,263,1,113.5,1,1,1,111,Hibernating
15447.0,330,1,155.17,1,1,1,111,Hibernating
15448.0,312,1,494.64,1,1,3,113,Hibernating
15449.0,25,3,974.52,4,4,4,444,Champions
15450.0,29,1,429.84,4,1,2,412,Potential Loyalist
15452.0,29,3,528.48,4,4,3,443,Loyal Customers
15453.0,1,7,1371.77,5,5,4,554,Champions
15456.0,282,2,203.37,1,3,1,131,At Risk
15457.0,261,1,237.07,1,1,1,111,Hibernating
15458.0,24,1,161.64,4,1,1,411,Potential Loyalist
15462.0,93,3,234.6,2,4,1,241,At Risk
15463.0,28,1,126.14,4,1,1,411,Potential Loyalist
15464.0,337,1,1044.65,1,1,4,114,Hibernating
15465.0,19,16,6486.77,4,5,5,455,Champions
15466.0,84,1,334.53,2,1,2,212,Hibernating
15467.0,8,3,524.88,5,4,3,543,Loyal Customers
15468.0,50,2,467.51,3,3,2,332,Loyal Customers
15469.0,49,2,538.55,3,3,3,333,Loyal Customers
15471.0,1,1,454.48,5,1,2,512,Potential Loyalist
15472.0,112,1,371.56,2,1,2,212,Hibernating
15473.0,13,7,1771.2,4,5,4,454,Champions
15475.0,76,1,454.11,2,1,2,212,Hibernating
15478.0,39,2,1399.92,3,3,4,334,Loyal Customers
15480.0,115,1,905.5,2,1,3,213,Hibernating
15482.0,15,10,10331.32,4,5,5,455,Champions
15483.0,160,4,225.26,2,4,1,241,At Risk
15484.0,0,4,3590.41,5,4,5,545,Champions
15485.0,29,2,1624.91,4,3,4,434,Loyal Customers
15488.0,92,1,91.32,2,1,1,211,Hibernating
15489.0,22,3,1134.28,4,4,4,444,Champions
15491.0,94,6,3100.09,2,5,5,255,At Risk
15492.0,27,2,659.46,4,3,3,433,Loyal Customers
15493.0,32,5,1953.41,3,4,4,344,Loyal Customers
15494.0,20,2,1280.58,4,3,4,434,Loyal Customers
15497.0,17,2,1262.2,4,3,4,434,Loyal Customers
15498.0,2,25,12339.68,5,5,5,555,Champions
15500.0,7,4,1131.56,5,4,4,544,Champions
15502.0,15,9,9455.53,4,5,5,455,Champions
15504.0,80,1,52.83,2,1,1,211,Hibernating
15505.0,52,5,3610.96,3,4,5,345,Loyal Customers
15506.0,22,3,972.08,4,4,4,444,Champions
15507.0,171,1,475.86,1,1,2,112,Hibernating
15508.0,188,6,1000.27,1,5,4,154,At Risk
15510.0,330,1,250.0,1,1,2,112,Hibernating
15511.0,11,5,900.53,5,4,3,543,Loyal Customers
15512.0,155,1,19.8,2,1,1,211,Hibernating
15513.0,32,17,13444.72,3,5,5,355,Loyal Customers
15514.0,11,7,2199.01,5,5,5,555,Champions
15516.0,44,3,62.43,3,4,1,341,Loyal Customers
15517.0,232,1,267.03,1,1,2,112,Hibernating
15518.0,63,8,1921.55,3,5,4,354,Loyal Customers
15520.0,1,1,343.5,5,1,2,512,Potential Loyalist
15521.0,39,8,3000.2,3,5,5,355,Loyal Customers
15522.0,32,2,397.99,3,3,2,332,Loyal Customers
15523.0,83,1,412.01,2,1,2,212,Hibernating
15524.0,24,1,440.0,4,1,2,412,Potential Loyalist
15525.0,1,2,459.44,5,3,2,532,Loyal Customers
15526.0,32,2,148.44,3,3,1,331,Loyal Customers
15527.0,18,7,2207.13,4,5,5,455,Champions
15528.0,253,1,229.33,1,1,1,111,Hibernating
15529.0,22,9,3641.14,4,5,5,455,Champions
15530.0,21,4,1497.31,4,4,4,444,Champions
15531.0,7,2,1972.39,5,3,4,534,Loyal Customers
15532.0,24,3,1210.93,4,4,4,444,Champions
15533.0,18,3,807.57,4,4,3,443,Loyal Customers
15535.0,172,4,502.9,1,4,3,143,At Risk
15537.0,162,1,110.92,2,1,1,211,Hibernating
15539.0,6,1,538.46,5,1,3,513,Potential Loyalist
15540.0,10,1,213.3,5,1,1,511,Potential Loyalist
15541.0,113,1,85.13,2,1,1,211,Hibernating
15543.0,287,1,127.86,1,1,1,111,Hibernating
15544.0,8,8,3192.17,5,5,5,555,Champions
15545.0,53,1,153.64,3,1,1,311,Others
15547.0,6,13,4143.23,5,5,5,555,Champions
15549.0,76,3,1681.46,2,4,4,244,At Risk
15550.0,3,4,575.63,5,4,3,543,Loyal Customers
15551.0,36,1,436.06,3,1,2,312,Others
15552.0,216,1,90.12,1,1,1,111,Hibernating
15553.0,59,1,428.93,3,1,2,312,Others
15554.0,277,1,217.2,1,1,1,111,Hibernating
15555.0,11,13,3805.04,5,5,5,555,Champions
15556.0,23,1,279.77,4,1,2,412,Potential Loyalist
15557.0,28,1,468.91,4,1,2,412,Potential Loyalist
15561.0,11,4,800.59,5,4,3,543,Loyal Customers
15563.0,21,3,1130.25,4,4,4,444,Champions
15565.0,49,2,173.16,3,3,1,331,Loyal Customers
15567.0,18,1,186.01,4,1,1,411,Potential Loyalist
15568.0,2,3,758.29,5,4,3,543,Loyal Customers
15569.0,103,5,1375.71,2,4,4,244,At Risk
15570.0,6,9,3100.88,5,5,5,555,Champions
15571.0,11,4,650.43,5,4,3,543,Loyal Customers
15572.0,4,7,2533.42,5,5,5,555,Champions
15573.0,31,2,591.19,3,3,3,333,Loyal Customers
15574.0,177,1,112.1,1,1,1,111,Hibernating
15576.0,37,1,921.37,3,1,4,314,Others
15577.0,150,3,258.88,2,4,2,242,At Risk
15578.0,161,1,127.1,2,1,1,211,Hibernating
15579.0,68,2,327.6,2,3,2,232,At Risk
15581.0,120,9,3351.91,2,5,5,255,At Risk
15582.0,24,3,682.91,4,4,3,443,Loyal Customers
15584.0,23,4,720.86,4,4,3,443,Loyal Customers
15585.0,176,1,455.3,1,1,2,112,Hibernating
15587.0,49,3,568.8,3,4,3,343,Loyal Customers
15589.0,255,3,478.53,1,4,2,142,At Risk
15592.0,46,1,388.58,3,1,2,312,Others
15593.0,70,1,199.8,2,1,1,211,Hibernating
15594.0,15,5,1771.78,4,4,4,444,Champions
15596.0,100,4,1004.27,2,4,4,244,At Risk
15597.0,34,1,324.57,3,1,2,312,Others
15598.0,52,1,240.68,3,1,1,311,Others
15599.0,26,2,761.74,4,3,3,433,Loyal Customers
15601.0,10,12,5540.11,5,5,5,555,Champions
15602.0,7,7,1145.32,5,5,4,554,Champions
15603.0,78,1,48.48,2,1,1,211,Hibernating
15604.0,51,1,216.39,3,1,1,311,Others
15605.0,35,4,1003.38,3,4,4,344,Loyal Customers
15606.0,60,9,2920.16,3,5,5,355,Loyal Customers
15607.0,336,1,104.76,1,1,1,111,Hibernating
15608.0,27,4,1093.68,4,4,4,444,Champions
15609.0,183,1,298.48,1,1,2,112,Hibernating
15610.0,51,1,112.46,3,1,1,311,Others
15611.0,9,13,1591.45,5,5,4,554,Champions
15612.0,35,2,195.15,3,3,1,331,Loyal Customers
15615.0,9,20,9318.55,5,5,5,555,Champions
15618.0,32,4,776.85,3,4,3,343,Loyal Customers
15619.0,10,1,336.4,5,1,2,512,Potential Loyalist
15620.0,56,2,1128.69,3,3,4,334,Loyal Customers
15621.0,3,4,1293.03,5,4,4,544,Champions
15622.0,42,9,3709.56,3,5,5,355,Loyal Customers
15623.0,140,1,301.03,2,1,2,212,Hibernating
15624.0,116,4,588.13,2,4,3,243,At Risk
15625.0,103,4,1534.26,2,4,4,244,At Risk
15626.0,74,2,675.8,2,3,3,233,At Risk
15628.0,4,8,2551.06,5,5,5,555,Champions
15630.0,44,2,1186.35,3,3,4,334,Loyal Customers
15632.0,15,8,3285.31,4,5,5,455,Champions
15634.0,16,1,243.55,4,1,2,412,Potential Loyalist
15636.0,89,2,724.76,2,3,3,233,At Risk
15637.0,52,1,223.36,3,2,1,321,Others
15639.0,133,1,425.32,2,2,2,222,Hibernating
15640.0,3,12,9704.37,5,5,5,555,Champions
15641.0,104,3,1578.83,2,4,4,244,At Risk
15643.0,191,3,664.0,1,4,3,143,At Risk
15644.0,165,4,803.54,1,4,3,143,At Risk
15645.0,18,1,612.01,4,2,3,423,Potential Loyalist
15646.0,157,2,257.84,2,3,2,232,At Risk
15648.0,203,2,639.5,1,3,3,133,At Risk
15649.0,335,1,306.0,1,2,2,122,Hibernating
15651.0,36,3,646.3,3,4,3,343,Loyal Customers
15652.0,90,1,337.74,2,2,2,222,Hibernating
15653.0,92,2,877.44,2,3,3,233,At Risk
15654.0,8,2,922.53,5,3,4,534,Loyal Customers
15655.0,242,1,560.67,1,2,3,123,Hibernating
15656.0,44,4,748.5,3,4,3,343,Loyal Customers
15657.0,22,1,30.0,4,2,1,421,Potential Loyalist
15658.0,189,4,717.9,1,4,3,143,At Risk
15659.0,43,1,306.45,3,2,2,322,Others
15660.0,24,8,1391.56,4,5,4,454,Champions
15661.0,316,2,309.8,1,3,2,132,At Risk
15663.0,105,1,138.14,2,2,1,221,Hibernating
15664.0,50,1,386.43,3,2,2,322,Others
15665.0,167,2,2222.21,1,3,5,135,At Risk
15667.0,39,1,301.32,3,2,2,322,Others
15668.0,217,1,76.32,1,2,1,121,Hibernating
15669.0,39,4,684.34,3,4,3,343,Loyal Customers
15670.0,296,1,173.05,1,2,1,121,Hibernating
15671.0,18,7,2657.13,4,5,5,455,Champions
15673.0,87,4,2726.23,2,4,5,245,At Risk
15674.0,72,5,2446.6,2,4,5,245,At Risk
15675.0,80,3,323.69,2,4,2,242,At Risk
15676.0,18,3,3435.76,4,4,5,445,Champions
15677.0,48,1,657.23,3,2,3,323,Others
15678.0,52,1,352.7,3,2,2,322,Others
15679.0,23,4,781.28,4,4,3,443,Loyal Customers
15680.0,8,2,854.79,5,3,3,533,Loyal Customers
15681.0,24,5,1426.16,4,4,4,444,Champions
15683.0,116,1,193.75,2,2,1,221,Hibernating
15687.0,8,9,2993.1,5,5,5,555,Champions
15689.0,119,1,150.6,2,2,1,221,Hibernating
15690.0,3,2,239.76,5,3,1,531,Loyal Customers
15691.0,251,1,136.8,1,2,1,121,Hibernating
15692.0,27,1,191.04,4,2,1,421,Potential Loyalist
15694.0,0,11,5632.07,5,5,5,555,Champions
15695.0,266,2,409.98,1,3,2,132,At Risk
15696.0,32,8,2711.11,3,5,5,355,Loyal Customers
15699.0,17,1,309.65,4,2,2,422,Potential Loyalist
15700.0,171,2,696.68,1,3,3,133,At Risk
15701.0,1,4,1529.0,5,4,4,544,Champions
15703.0,264,1,211.5,1,2,1,121,Hibernating
15704.0,139,4,2293.62,2,4,5,245,At Risk
15705.0,200,1,143.1,1,2,1,121,Hibernating
15706.0,63,4,1060.56,3,4,4,344,Loyal Customers
15707.0,34,4,916.98,3,4,3,343,Loyal Customers
15708.0,40,6,2917.96,3,5,5,355,Loyal Customers
15709.0,283,1,133.25,1,2,1,121,Hibernating
15712.0,8,5,1072.36,5,4,4,544,Champions
15713.0,142,1,185.55,2,2,1,221,Hibernating
15714.0,11,2,330.03,5,3,2,532,Loyal Customers
15716.0,145,3,571.71,2,4,3,243,At Risk
15717.0,233,1,150.3,1,2,1,121,Hibernating
15719.0,32,13,5030.07,3,5,5,355,Loyal Customers
15720.0,23,1,598.73,4,2,3,423,Potential Loyalist
15721.0,11,1,471.4,5,2,2,522,Potential Loyalist
15722.0,35,5,2211.21,3,4,5,345,Loyal Customers
15724.0,200,2,218.25,1,3,1,131,At Risk
15725.0,14,1,415.25,4,2,2,422,Potential Loyalist
15727.0,16,6,3642.11,4,5,5,455,Champions
15729.0,212,1,85.0,1,2,1,121,Hibernating
15730.0,65,3,1120.88,3,4,4,344,Loyal Customers
15732.0,211,1,156.02,1,2,1,121,Hibernating
15733.0,282,1,162.3,1,2,1,121,Hibernating
15734.0,114,2,1339.45,2,3,4,234,At Risk
15737.0,14,8,1188.12,4,5,4,454,Champions
15738.0,18,15,4482.77,4,5,5,455,Champions
15739.0,65,1,449.12,3,2,2,322,Others
15740.0,48,1,154.88,3,2,1,321,Others
15743.0,15,4,775.96,4,4,3,443,Loyal Customers
15744.0,77,1,34.8,2,2,1,221,Hibernating
15745.0,18,4,1094.59,4,4,4,444,Champions
15746.0,133,1,196.88,2,2,1,221,Hibernating
15747.0,12,3,946.64,4,4,4,444,Champions
15748.0,39,1,144.36,3,2,1,321,Others
15749.0,234,3,44534.3,1,4,5,145,At Risk
15750.0,2,6,2122.53,5,5,5,555,Champions
15752.0,39,6,2366.95,3,5,5,355,Loyal Customers
15753.0,304,1,79.2,1,2,1,121,Hibernating
15754.0,50,3,458.57,3,4,2,342,Loyal Customers
15755.0,9,6,2364.25,5,5,5,555,Champions
15756.0,60,4,528.01,3,4,3,343,Loyal Customers
15757.0,65,2,714.42,3,3,3,333,Loyal Customers
15758.0,24,1,205.25,4,2,1,421,Potential Loyalist
15759.0,217,2,155.8,1,3,1,131,At Risk
15762.0,64,2,583.75,3,3,3,333,Loyal Customers
15763.0,31,2,1086.92,3,3,4,334,Loyal Customers
15764.0,87,6,3279.97,2,5,5,255,At Risk
15766.0,63,1,315.06,3,2,2,322,Others
15768.0,115,3,621.83,2,4,3,243,At Risk
15769.0,6,25,56160.92,5,5,5,555,Champions
15773.0,5,1,635.68,5,2,3,523,Potential Loyalist
15774.0,68,1,270.8,2,2,2,222,Hibernating
15775.0,244,1,104.9,1,2,1,121,Hibernating
15776.0,132,1,241.62,2,2,2,222,Hibernating
15777.0,240,3,681.56,1,4,3,143,At Risk
15780.0,183,2,298.13,1,3,2,132,At Risk
15781.0,24,3,345.46,4,4,2,442,Loyal Customers
15782.0,9,3,2614.74,5,4,5,545,Champions
15783.0,10,1,246.3,5,2,2,522,Potential Loyalist
15785.0,32,5,2328.97,3,4,5,345,Loyal Customers
15786.0,45,3,4919.0,3,4,5,345,Loyal Customers
15787.0,25,3,933.26,4,4,4,444,Champions
15790.0,9,1,218.75,5,2,1,521,Potential Loyalist
15791.0,43,2,1612.69,3,3,4,334,Loyal Customers
15793.0,14,3,965.61,4,4,4,444,Champions
15795.0,149,1,610.01,2,2,3,223,Hibernating
15796.0,0,8,2708.61,5,5,5,555,Champions
15797.0,112,4,2207.4,2,4,5,245,At Risk
15799.0,75,3,884.14,2,4,3,243,At Risk
15800.0,106,2,696.89,2,3,3,233,At Risk
15801.0,45,3,1063.95,3,4,4,344,Loyal Customers
15802.0,142,1,451.42,2,2,2,222,Hibernating
15803.0,50,1,415.82,3,2,2,322,Others
15804.0,0,13,4206.39,5,5,5,555,Champions
15805.0,22,16,5117.38,4,5,5,455,Champions
15806.0,45,3,784.58,3,4,3,343,Loyal Customers
15807.0,49,3,903.9,3,4,3,343,Loyal Customers
15808.0,305,2,1469.82,1,3,4,134,At Risk
15809.0,35,5,515.77,3,4,3,343,Loyal Customers
15810.0,78,4,1391.98,2,4,4,244,At Risk
15811.0,21,4,1779.82,4,4,4,444,Champions
15812.0,106,5,1801.14,2,4,4,244,At Risk
15813.0,207,2,1303.91,1,3,4,134,At Risk
15814.0,16,4,1945.33,4,4,4,444,Champions
15815.0,63,5,2100.6,3,4,5,345,Loyal Customers
15819.0,48,4,1905.45,3,4,4,344,Loyal Customers
15820.0,319,1,206.98,1,2,1,121,Hibernating
15821.0,43,2,570.96,3,3,3,333,Loyal Customers
15822.0,2,1,445.27,5,2,2,522,Potential Loyalist
15825.0,171,1,532.94,1,2,3,123,Hibernating
15826.0,55,3,1654.31,3,4,4,344,Loyal Customers
15827.0,72,12,1645.16,2,5,4,254,At Risk
15829.0,98,2,636.14,2,3,3,233,At Risk
15830.0,37,1,576.0,3,2,3,323,Others
15831.0,57,3,794.64,3,4,3,343,Loyal Customers
15832.0,253,1,836.79,1,2,3,123,Hibernating
15834.0,69,4,2225.15,2,4,5,245,At Risk
15835.0,43,4,954.09,3,4,4,344,Loyal Customers
15836.0,49,1,137.37,3,2,1,321,Others
15837.0,64,1,391.98,3,2,2,322,Others
15838.0,10,18,32685.58,5,5,5,555,Champions
15839.0,32,3,1048.49,3,4,4,344,Loyal Customers
15840.0,58,2,355.56,3,3,2,332,Loyal Customers
15841.0,72,4,1224.06,2,4,4,244,At Risk
15843.0,303,1,118.95,1,2,1,121,Hibernating
15844.0,45,1,130.74,3,2,1,321,Others
15845.0,17,8,3711.77,4,5,5,455,Champions
15847.0,37,2,389.27,3,3,2,332,Loyal Customers
15850.0,18,2,234.88,4,3,1,431,Loyal Customers
15852.0,186,2,160.71,1,3,1,131,At Risk
15853.0,51,1,110.8,3,2,1,321,Others
15854.0,3,11,2739.02,5,5,5,555,Champions
15855.0,136,5,712.24,2,4,3,243,At Risk
15856.0,3,24,12862.33,5,5,5,555,Champions
15857.0,18,1,297.0,4,2,2,422,Potential Loyalist
15858.0,15,4,1043.64,4,4,4,444,Champions
15860.0,40,7,862.5,3,5,3,353,Loyal Customers
15861.0,11,8,3146.92,5,5,5,555,Champions
15862.0,7,3,478.65,5,4,3,543,Loyal Customers
15863.0,25,2,68.84,4,3,1,431,Loyal Customers
15864.0,21,6,1936.32,4,5,4,454,Champions
15865.0,40,3,895.13,3,4,3,343,Loyal Customers
15866.0,100,1,211.89,2,2,1,221,Hibernating
15867.0,4,12,3254.17,5,5,5,555,Champions
15869.0,276,2,149.64,1,3,1,131,At Risk
15870.0,32,1,351.44,3,2,2,322,Others
15872.0,14,2,316.25,4,3,2,432,Loyal Customers
15874.0,63,7,4405.88,3,5,5,355,Loyal Customers
15877.0,1,2,490.33,5,3,3,533,Loyal Customers
15881.0,311,3,346.14,1,4,2,142,At Risk
15882.0,198,2,145.04,1,3,1,131,At Risk
15883.0,1,2,396.48,5,3,2,532,Loyal Customers
15885.0,92,3,379.35,2,4,2,242,At Risk
15886.0,59,1,181.09,3,2,1,321,Others
15888.0,80,1,168.31,2,2,1,221,Hibernating
15889.0,156,1,148.0,2,2,1,221,Hibernating
15891.0,226,1,511.68,1,2,3,123,Hibernating
15894.0,252,1,106.81,1,2,1,121,Hibernating
15895.0,149,1,179.17,2,2,1,221,Hibernating
15897.0,193,2,208.59,1,3,1,131,At Risk
15898.0,0,3,867.19,5,4,3,543,Loyal Customers
15900.0,23,1,337.28,4,2,2,422,Potential Loyalist
15901.0,16,3,351.73,4,4,2,442,Loyal Customers
15903.0,9,7,5126.76,5,5,5,555,Champions
15904.0,7,1,164.68,5,2,1,521,Potential Loyalist
15906.0,19,7,1567.69,4,5,4,454,Champions
